"DATETIME","SHFE.PB.2011.09.CLOSE","SHFE.PB.2011.09.SETTLE","SHFE.PB.2011.09.VOLUME","SHFE.PB.2011.10.CLOSE","SHFE.PB.2011.10.SETTLE","SHFE.PB.2011.10.VOLUME","SHFE.PB.2011.11.CLOSE","SHFE.PB.2011.11.SETTLE","SHFE.PB.2011.11.VOLUME","SHFE.PB.2011.12.CLOSE","SHFE.PB.2011.12.SETTLE","SHFE.PB.2011.12.VOLUME","SHFE.PB.2012.01.CLOSE","SHFE.PB.2012.01.SETTLE","SHFE.PB.2012.01.VOLUME","SHFE.PB.2012.02.CLOSE","SHFE.PB.2012.02.SETTLE","SHFE.PB.2012.02.VOLUME","SHFE.PB.2012.03.CLOSE","SHFE.PB.2012.03.SETTLE","SHFE.PB.2012.03.VOLUME","SHFE.PB.2012.04.CLOSE","SHFE.PB.2012.04.SETTLE","SHFE.PB.2012.04.VOLUME","SHFE.PB.2012.05.CLOSE","SHFE.PB.2012.05.SETTLE","SHFE.PB.2012.05.VOLUME","SHFE.PB.2012.06.CLOSE","SHFE.PB.2012.06.SETTLE","SHFE.PB.2012.06.VOLUME","SHFE.PB.2012.07.CLOSE","SHFE.PB.2012.07.SETTLE","SHFE.PB.2012.07.VOLUME","SHFE.PB.2012.08.CLOSE","SHFE.PB.2012.08.SETTLE","SHFE.PB.2012.08.VOLUME","SHFE.PB.2012.09.CLOSE","SHFE.PB.2012.09.SETTLE","SHFE.PB.2012.09.VOLUME","SHFE.PB.2012.10.CLOSE","SHFE.PB.2012.10.SETTLE","SHFE.PB.2012.10.VOLUME","SHFE.PB.2012.11.CLOSE","SHFE.PB.2012.11.SETTLE","SHFE.PB.2012.11.VOLUME","SHFE.PB.2012.12.CLOSE","SHFE.PB.2012.12.SETTLE","SHFE.PB.2012.12.VOLUME","SHFE.PB.2013.01.CLOSE","SHFE.PB.2013.01.SETTLE","SHFE.PB.2013.01.VOLUME","SHFE.PB.2013.02.CLOSE","SHFE.PB.2013.02.SETTLE","SHFE.PB.2013.02.VOLUME","SHFE.PB.2013.03.CLOSE","SHFE.PB.2013.03.SETTLE","SHFE.PB.2013.03.VOLUME","SHFE.PB.2013.04.CLOSE","SHFE.PB.2013.04.SETTLE","SHFE.PB.2013.04.VOLUME","SHFE.PB.2013.05.CLOSE","SHFE.PB.2013.05.SETTLE","SHFE.PB.2013.05.VOLUME","SHFE.PB.2013.06.CLOSE","SHFE.PB.2013.06.SETTLE","SHFE.PB.2013.06.VOLUME","SHFE.PB.2013.07.CLOSE","SHFE.PB.2013.07.SETTLE","SHFE.PB.2013.07.VOLUME","SHFE.PB.2013.08.CLOSE","SHFE.PB.2013.08.SETTLE","SHFE.PB.2013.08.VOLUME","SHFE.PB.2013.09.CLOSE","SHFE.PB.2013.09.SETTLE","SHFE.PB.2013.09.VOLUME","SHFE.PB.2013.10.CLOSE","SHFE.PB.2013.10.SETTLE","SHFE.PB.2013.10.VOLUME","SHFE.PB.2013.11.CLOSE","SHFE.PB.2013.11.SETTLE","SHFE.PB.2013.11.VOLUME","SHFE.PB.2013.12.CLOSE","SHFE.PB.2013.12.SETTLE","SHFE.PB.2013.12.VOLUME","SHFE.PB.2014.01.CLOSE","SHFE.PB.2014.01.SETTLE","SHFE.PB.2014.01.VOLUME","SHFE.PB.2014.02.CLOSE","SHFE.PB.2014.02.SETTLE","SHFE.PB.2014.02.VOLUME","SHFE.PB.2014.03.CLOSE","SHFE.PB.2014.03.SETTLE","SHFE.PB.2014.03.VOLUME","SHFE.PB.2014.04.CLOSE","SHFE.PB.2014.04.SETTLE","SHFE.PB.2014.04.VOLUME","SHFE.PB.2014.05.CLOSE","SHFE.PB.2014.05.SETTLE","SHFE.PB.2014.05.VOLUME","SHFE.PB.2014.06.CLOSE","SHFE.PB.2014.06.SETTLE","SHFE.PB.2014.06.VOLUME","SHFE.PB.2014.07.CLOSE","SHFE.PB.2014.07.SETTLE","SHFE.PB.2014.07.VOLUME","SHFE.PB.2014.08.CLOSE","SHFE.PB.2014.08.SETTLE","SHFE.PB.2014.08.VOLUME","SHFE.PB.2014.09.CLOSE","SHFE.PB.2014.09.SETTLE","SHFE.PB.2014.09.VOLUME","SHFE.PB.2014.10.CLOSE","SHFE.PB.2014.10.SETTLE","SHFE.PB.2014.10.VOLUME","SHFE.PB.2014.11.CLOSE","SHFE.PB.2014.11.SETTLE","SHFE.PB.2014.11.VOLUME","SHFE.PB.2014.12.CLOSE","SHFE.PB.2014.12.SETTLE","SHFE.PB.2014.12.VOLUME","SHFE.PB.2015.01.CLOSE","SHFE.PB.2015.01.SETTLE","SHFE.PB.2015.01.VOLUME","SHFE.PB.2015.02.CLOSE","SHFE.PB.2015.02.SETTLE","SHFE.PB.2015.02.VOLUME","SHFE.PB.2015.03.CLOSE","SHFE.PB.2015.03.SETTLE","SHFE.PB.2015.03.VOLUME","SHFE.PB.2015.04.CLOSE","SHFE.PB.2015.04.SETTLE","SHFE.PB.2015.04.VOLUME","SHFE.PB.2015.05.CLOSE","SHFE.PB.2015.05.SETTLE","SHFE.PB.2015.05.VOLUME","SHFE.PB.2015.06.CLOSE","SHFE.PB.2015.06.SETTLE","SHFE.PB.2015.06.VOLUME","SHFE.PB.2015.07.CLOSE","SHFE.PB.2015.07.SETTLE","SHFE.PB.2015.07.VOLUME","SHFE.PB.2015.08.CLOSE","SHFE.PB.2015.08.SETTLE","SHFE.PB.2015.08.VOLUME","SHFE.PB.2015.09.CLOSE","SHFE.PB.2015.09.SETTLE","SHFE.PB.2015.09.VOLUME","SHFE.PB.2015.10.CLOSE","SHFE.PB.2015.10.SETTLE","SHFE.PB.2015.10.VOLUME","SHFE.PB.2015.11.CLOSE","SHFE.PB.2015.11.SETTLE","SHFE.PB.2015.11.VOLUME","SHFE.PB.2015.12.CLOSE","SHFE.PB.2015.12.SETTLE","SHFE.PB.2015.12.VOLUME","SHFE.PB.2016.01.CLOSE","SHFE.PB.2016.01.SETTLE","SHFE.PB.2016.01.VOLUME","SHFE.PB.2016.02.CLOSE","SHFE.PB.2016.02.SETTLE","SHFE.PB.2016.02.VOLUME","SHFE.PB.2016.03.CLOSE","SHFE.PB.2016.03.SETTLE","SHFE.PB.2016.03.VOLUME","SHFE.PB.2016.04.CLOSE","SHFE.PB.2016.04.SETTLE","SHFE.PB.2016.04.VOLUME","SHFE.PB.2016.05.CLOSE","SHFE.PB.2016.05.SETTLE","SHFE.PB.2016.05.VOLUME","SHFE.PB.2016.06.CLOSE","SHFE.PB.2016.06.SETTLE","SHFE.PB.2016.06.VOLUME","SHFE.PB.2016.07.CLOSE","SHFE.PB.2016.07.SETTLE","SHFE.PB.2016.07.VOLUME","SHFE.PB.2016.08.CLOSE","SHFE.PB.2016.08.SETTLE","SHFE.PB.2016.08.VOLUME","SHFE.PB.2016.09.CLOSE","SHFE.PB.2016.09.SETTLE","SHFE.PB.2016.09.VOLUME","SHFE.PB.2016.10.CLOSE","SHFE.PB.2016.10.SETTLE","SHFE.PB.2016.10.VOLUME","SHFE.PB.2016.11.CLOSE","SHFE.PB.2016.11.SETTLE","SHFE.PB.2016.11.VOLUME","SHFE.PB.2016.12.CLOSE","SHFE.PB.2016.12.SETTLE","SHFE.PB.2016.12.VOLUME","SHFE.PB.2017.01.CLOSE","SHFE.PB.2017.01.SETTLE","SHFE.PB.2017.01.VOLUME"
"2013-09-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14640,14625,480,14665,14670,490,14700,14700,544,14750,14720,1528,14810,14760,212,14875,14875,8,14945,14945,2,14985,14985,12,15125,15125,4,15055,15055,2,15055,15055,NA,15055,15055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14485,14510,280,14530,14550,82,14570,14635,596,14605,14655,528,14650,14635,6,14735,14735,8,14830,14830,2,14860,14860,12,15000,15000,4,15055,15055,2,14930,14930,NA,14930,14930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14345,14345,640,14405,14410,128,14450,14465,308,14500,14515,926,14565,14565,146,14615,14615,88,14700,14700,2,14735,14735,12,14875,14875,4,14930,14930,2,14805,14805,NA,14805,14805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14300,14315,730,14330,14345,1286,14350,14385,190,14410,14435,266,14470,14485,10,14570,14570,88,14685,14685,2,14655,14655,12,14795,14795,4,14850,14850,2,14725,14725,NA,14960,14960,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14280,14240,470,14310,14290,524,14360,14355,754,14360,14380,644,14440,14440,62,14525,14525,88,14630,14630,2,14605,14605,12,14745,14745,4,14835,14835,2,14675,14675,NA,14725,14725,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14400,14385,660,14430,14430,420,14485,14470,500,14540,14515,1254,14590,14560,24,14650,14630,42,14630,14630,2,14710,14710,12,14850,14850,4,14945,14945,2,14780,14780,NA,14830,14830,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14290,14290,430,14305,14325,740,14365,14390,200,14395,14420,1178,14470,14480,46,14545,14545,42,14630,14630,2,14630,14630,12,14770,14770,4,14865,14865,2,14700,14700,NA,14750,14750,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14275,14270,1040,14315,14305,1144,14360,14355,294,14405,14405,1420,14465,14450,40,14540,14540,42,14630,14630,2,14600,14600,12,14740,14740,4,14835,14835,2,14670,14670,NA,14720,14720,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14155,14195,590,14190,14220,596,14235,14275,334,14260,14325,1362,14315,14365,210,14380,14380,4,14545,14545,2,14435,14435,12,14575,14575,4,14670,14670,2,14505,14505,NA,14555,14555,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14125,14125,1270,14190,14175,484,14275,14250,648,14365,14295,746,14380,14330,52,14360,14345,98,14500,14500,2,14395,14395,12,14535,14535,4,14630,14630,2,14465,14465,NA,14515,14515,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13850,13970,1030,13920,14030,1080,14015,14130,780,14080,14190,1260,14120,14225,84,14165,14230,166,14350,14350,2,14280,14280,12,14420,14420,4,14515,14515,2,14350,14350,NA,14400,14400,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13830,13860,1418,13920,13930,1012,13975,13975,3604,14025,14030,366,14035,14055,98,14185,14185,2,14100,14100,12,14240,14240,4,14335,14335,2,14340,14435,6,14485,14485,2,14400,14400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13900,13860,778,13960,13935,766,14040,13985,1298,14075,14030,52,14045,14045,20,14185,14185,2,14100,14100,12,14240,14240,4,14335,14335,2,14435,14435,6,14485,14485,2,14400,14400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14015,13960,608,14070,14035,798,14130,14115,3210,14185,14125,454,14195,14140,18,14185,14185,2,14195,14195,12,14335,14335,4,14430,14430,2,14530,14530,6,14580,14580,2,14495,14495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14010,14020,988,14060,14080,528,14110,14145,1432,14145,14180,226,14160,14190,242,14185,14185,2,14245,14245,12,14385,14385,4,14480,14480,2,14580,14580,6,14630,14630,2,14545,14545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14000,13985,586,14070,14060,310,14125,14105,1444,14170,14150,158,14155,14170,208,14185,14185,2,14245,14245,12,14385,14385,4,14455,14455,2,14580,14580,6,14605,14605,2,14520,14520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13980,13975,616,14050,14040,486,14135,14095,890,14195,14145,368,14160,14155,14,14185,14185,2,14230,14230,12,14370,14370,4,14440,14440,2,14565,14565,6,14590,14590,2,14505,14505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
