"DATETIME","CFFEX.IF.2010.05.CLOSE","CFFEX.IF.2010.05.SETTLE","CFFEX.IF.2010.05.VOLUME","CFFEX.IF.2010.06.CLOSE","CFFEX.IF.2010.06.SETTLE","CFFEX.IF.2010.06.VOLUME","CFFEX.IF.2010.07.CLOSE","CFFEX.IF.2010.07.SETTLE","CFFEX.IF.2010.07.VOLUME","CFFEX.IF.2010.08.CLOSE","CFFEX.IF.2010.08.SETTLE","CFFEX.IF.2010.08.VOLUME","CFFEX.IF.2010.09.CLOSE","CFFEX.IF.2010.09.SETTLE","CFFEX.IF.2010.09.VOLUME","CFFEX.IF.2010.10.CLOSE","CFFEX.IF.2010.10.SETTLE","CFFEX.IF.2010.10.VOLUME","CFFEX.IF.2010.11.CLOSE","CFFEX.IF.2010.11.SETTLE","CFFEX.IF.2010.11.VOLUME","CFFEX.IF.2010.12.CLOSE","CFFEX.IF.2010.12.SETTLE","CFFEX.IF.2010.12.VOLUME","CFFEX.IF.2011.01.CLOSE","CFFEX.IF.2011.01.SETTLE","CFFEX.IF.2011.01.VOLUME","CFFEX.IF.2011.02.CLOSE","CFFEX.IF.2011.02.SETTLE","CFFEX.IF.2011.02.VOLUME","CFFEX.IF.2011.03.CLOSE","CFFEX.IF.2011.03.SETTLE","CFFEX.IF.2011.03.VOLUME","CFFEX.IF.2011.04.CLOSE","CFFEX.IF.2011.04.SETTLE","CFFEX.IF.2011.04.VOLUME","CFFEX.IF.2011.05.CLOSE","CFFEX.IF.2011.05.SETTLE","CFFEX.IF.2011.05.VOLUME","CFFEX.IF.2011.06.CLOSE","CFFEX.IF.2011.06.SETTLE","CFFEX.IF.2011.06.VOLUME","CFFEX.IF.2011.07.CLOSE","CFFEX.IF.2011.07.SETTLE","CFFEX.IF.2011.07.VOLUME","CFFEX.IF.2011.08.CLOSE","CFFEX.IF.2011.08.SETTLE","CFFEX.IF.2011.08.VOLUME","CFFEX.IF.2011.09.CLOSE","CFFEX.IF.2011.09.SETTLE","CFFEX.IF.2011.09.VOLUME","CFFEX.IF.2011.10.CLOSE","CFFEX.IF.2011.10.SETTLE","CFFEX.IF.2011.10.VOLUME","CFFEX.IF.2011.11.CLOSE","CFFEX.IF.2011.11.SETTLE","CFFEX.IF.2011.11.VOLUME","CFFEX.IF.2011.12.CLOSE","CFFEX.IF.2011.12.SETTLE","CFFEX.IF.2011.12.VOLUME","CFFEX.IF.2012.01.CLOSE","CFFEX.IF.2012.01.SETTLE","CFFEX.IF.2012.01.VOLUME","CFFEX.IF.2012.02.CLOSE","CFFEX.IF.2012.02.SETTLE","CFFEX.IF.2012.02.VOLUME","CFFEX.IF.2012.03.CLOSE","CFFEX.IF.2012.03.SETTLE","CFFEX.IF.2012.03.VOLUME","CFFEX.IF.2012.04.CLOSE","CFFEX.IF.2012.04.SETTLE","CFFEX.IF.2012.04.VOLUME","CFFEX.IF.2012.05.CLOSE","CFFEX.IF.2012.05.SETTLE","CFFEX.IF.2012.05.VOLUME","CFFEX.IF.2012.06.CLOSE","CFFEX.IF.2012.06.SETTLE","CFFEX.IF.2012.06.VOLUME","CFFEX.IF.2012.07.CLOSE","CFFEX.IF.2012.07.SETTLE","CFFEX.IF.2012.07.VOLUME","CFFEX.IF.2012.08.CLOSE","CFFEX.IF.2012.08.SETTLE","CFFEX.IF.2012.08.VOLUME","CFFEX.IF.2012.09.CLOSE","CFFEX.IF.2012.09.SETTLE","CFFEX.IF.2012.09.VOLUME","CFFEX.IF.2012.10.CLOSE","CFFEX.IF.2012.10.SETTLE","CFFEX.IF.2012.10.VOLUME","CFFEX.IF.2012.11.CLOSE","CFFEX.IF.2012.11.SETTLE","CFFEX.IF.2012.11.VOLUME","CFFEX.IF.2012.12.CLOSE","CFFEX.IF.2012.12.SETTLE","CFFEX.IF.2012.12.VOLUME","CFFEX.IF.2013.01.CLOSE","CFFEX.IF.2013.01.SETTLE","CFFEX.IF.2013.01.VOLUME","CFFEX.IF.2013.02.CLOSE","CFFEX.IF.2013.02.SETTLE","CFFEX.IF.2013.02.VOLUME","CFFEX.IF.2013.03.CLOSE","CFFEX.IF.2013.03.SETTLE","CFFEX.IF.2013.03.VOLUME","CFFEX.IF.2013.04.CLOSE","CFFEX.IF.2013.04.SETTLE","CFFEX.IF.2013.04.VOLUME","CFFEX.IF.2013.05.CLOSE","CFFEX.IF.2013.05.SETTLE","CFFEX.IF.2013.05.VOLUME","CFFEX.IF.2013.06.CLOSE","CFFEX.IF.2013.06.SETTLE","CFFEX.IF.2013.06.VOLUME","CFFEX.IF.2013.07.CLOSE","CFFEX.IF.2013.07.SETTLE","CFFEX.IF.2013.07.VOLUME","CFFEX.IF.2013.08.CLOSE","CFFEX.IF.2013.08.SETTLE","CFFEX.IF.2013.08.VOLUME","CFFEX.IF.2013.09.CLOSE","CFFEX.IF.2013.09.SETTLE","CFFEX.IF.2013.09.VOLUME","CFFEX.IF.2013.10.CLOSE","CFFEX.IF.2013.10.SETTLE","CFFEX.IF.2013.10.VOLUME","CFFEX.IF.2013.11.CLOSE","CFFEX.IF.2013.11.SETTLE","CFFEX.IF.2013.11.VOLUME","CFFEX.IF.2013.12.CLOSE","CFFEX.IF.2013.12.SETTLE","CFFEX.IF.2013.12.VOLUME","CFFEX.IF.2014.01.CLOSE","CFFEX.IF.2014.01.SETTLE","CFFEX.IF.2014.01.VOLUME","CFFEX.IF.2014.02.CLOSE","CFFEX.IF.2014.02.SETTLE","CFFEX.IF.2014.02.VOLUME","CFFEX.IF.2014.03.CLOSE","CFFEX.IF.2014.03.SETTLE","CFFEX.IF.2014.03.VOLUME","CFFEX.IF.2014.04.CLOSE","CFFEX.IF.2014.04.SETTLE","CFFEX.IF.2014.04.VOLUME","CFFEX.IF.2014.05.CLOSE","CFFEX.IF.2014.05.SETTLE","CFFEX.IF.2014.05.VOLUME","CFFEX.IF.2014.06.CLOSE","CFFEX.IF.2014.06.SETTLE","CFFEX.IF.2014.06.VOLUME","CFFEX.IF.2014.07.CLOSE","CFFEX.IF.2014.07.SETTLE","CFFEX.IF.2014.07.VOLUME","CFFEX.IF.2014.08.CLOSE","CFFEX.IF.2014.08.SETTLE","CFFEX.IF.2014.08.VOLUME","CFFEX.IF.2014.09.CLOSE","CFFEX.IF.2014.09.SETTLE","CFFEX.IF.2014.09.VOLUME","CFFEX.IF.2014.10.CLOSE","CFFEX.IF.2014.10.SETTLE","CFFEX.IF.2014.10.VOLUME","CFFEX.IF.2014.11.CLOSE","CFFEX.IF.2014.11.SETTLE","CFFEX.IF.2014.11.VOLUME","CFFEX.IF.2014.12.CLOSE","CFFEX.IF.2014.12.SETTLE","CFFEX.IF.2014.12.VOLUME","CFFEX.IF.2015.01.CLOSE","CFFEX.IF.2015.01.SETTLE","CFFEX.IF.2015.01.VOLUME","CFFEX.IF.2015.02.CLOSE","CFFEX.IF.2015.02.SETTLE","CFFEX.IF.2015.02.VOLUME","CFFEX.IF.2015.03.CLOSE","CFFEX.IF.2015.03.SETTLE","CFFEX.IF.2015.03.VOLUME","CFFEX.IF.2015.04.CLOSE","CFFEX.IF.2015.04.SETTLE","CFFEX.IF.2015.04.VOLUME","CFFEX.IF.2015.05.CLOSE","CFFEX.IF.2015.05.SETTLE","CFFEX.IF.2015.05.VOLUME","CFFEX.IF.2015.06.CLOSE","CFFEX.IF.2015.06.SETTLE","CFFEX.IF.2015.06.VOLUME","CFFEX.IF.2015.07.CLOSE","CFFEX.IF.2015.07.SETTLE","CFFEX.IF.2015.07.VOLUME","CFFEX.IF.2015.08.CLOSE","CFFEX.IF.2015.08.SETTLE","CFFEX.IF.2015.08.VOLUME","CFFEX.IF.2015.09.CLOSE","CFFEX.IF.2015.09.SETTLE","CFFEX.IF.2015.09.VOLUME","CFFEX.IF.2015.10.CLOSE","CFFEX.IF.2015.10.SETTLE","CFFEX.IF.2015.10.VOLUME","CFFEX.IF.2015.11.CLOSE","CFFEX.IF.2015.11.SETTLE","CFFEX.IF.2015.11.VOLUME","CFFEX.IF.2015.12.CLOSE","CFFEX.IF.2015.12.SETTLE","CFFEX.IF.2015.12.VOLUME","CFFEX.IF.2016.01.CLOSE","CFFEX.IF.2016.01.SETTLE","CFFEX.IF.2016.01.VOLUME","CFFEX.IF.2016.02.CLOSE","CFFEX.IF.2016.02.SETTLE","CFFEX.IF.2016.02.VOLUME","CFFEX.IF.2016.03.CLOSE","CFFEX.IF.2016.03.SETTLE","CFFEX.IF.2016.03.VOLUME","CFFEX.IF.2016.04.CLOSE","CFFEX.IF.2016.04.SETTLE","CFFEX.IF.2016.04.VOLUME","CFFEX.IF.2016.05.CLOSE","CFFEX.IF.2016.05.SETTLE","CFFEX.IF.2016.05.VOLUME","CFFEX.IF.2016.06.CLOSE","CFFEX.IF.2016.06.SETTLE","CFFEX.IF.2016.06.VOLUME","CFFEX.IF.2016.09.CLOSE","CFFEX.IF.2016.09.SETTLE","CFFEX.IF.2016.09.VOLUME","CFFEX.IF.2016.12.CLOSE","CFFEX.IF.2016.12.SETTLE","CFFEX.IF.2016.12.VOLUME"
"2013-01-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2586.6,2587.8,744878,2601.6,2599.8,67580,2613,2611.6,38299,NA,NA,NA,NA,NA,NA,2637.6,2636.6,4935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2596.4,2601.4,445268,2613,2616.6,118505,2626.6,2628.8,23933,NA,NA,NA,NA,NA,NA,2652,2655.2,2802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2570,2571.6,381661,2583,2583.8,410412,2596.6,2598.6,37500,NA,NA,NA,NA,NA,NA,2622.6,2626,5695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2561,2557.4,126436,2576.8,2569.2,692567,2591,2582.6,43916,NA,NA,NA,NA,NA,NA,2617.6,2610.2,4274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2592.6,2592.54,46770,2610.4,2607.8,822573,2624.2,2621.8,57051,NA,NA,NA,NA,NA,NA,2650.6,2648.4,5832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2608.2,2608.4,646027,2620.4,2621.8,44396,NA,NA,NA,NA,NA,NA,2646.8,2649,5173,NA,NA,NA,NA,NA,NA,2673.8,2675,1057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2602.6,2592.4,774966,2615.8,2606.6,56562,NA,NA,NA,NA,NA,NA,2639.2,2631,5267,NA,NA,NA,NA,NA,NA,2668,2658.2,1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2615.6,2602,694347,2629.6,2616,47108,NA,NA,NA,NA,NA,NA,2653.6,2642.2,4872,NA,NA,NA,NA,NA,NA,2678.6,2665,968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2590.6,2590,955841,2603.8,2603.2,76816,NA,NA,NA,NA,NA,NA,2629.2,2629.4,9257,NA,NA,NA,NA,NA,NA,2663.6,2653.4,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2592.8,2588.2,511247,2606.4,2601.6,32513,NA,NA,NA,NA,NA,NA,2633.4,2629,2649,NA,NA,NA,NA,NA,NA,2658,2654,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2654.4,2648.6,757860,2666.4,2660.8,59245,NA,NA,NA,NA,NA,NA,2692.8,2684.4,5322,NA,NA,NA,NA,NA,NA,2716.4,2711.6,1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2671,2673.8,583643,2683.4,2686.4,41866,NA,NA,NA,NA,NA,NA,2709.4,2712,3720,NA,NA,NA,NA,NA,NA,2732.6,2735.4,1088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-01-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2699,2684.2,608180,2713,2698.8,49659,NA,NA,NA,NA,NA,NA,2737,2724.6,4102,NA,NA,NA,NA,NA,NA,2760.4,2748.6,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
